baseDate,sido,firstCnt,secondCnt,totalFirstCnt,totalSecondCnt,accumulatedFirstCnt,accumulatedSecondCnt,id,thirdCnt,totalThirdCnt,accumulatedThirdCnt
2022-10-25 00:00:00,세종특별자치시,2.0,3.0,300194,296480.0,300192,296477.0,9969,10.0,210721.0,210711.0
2022-10-25 00:00:00,경기도,66.0,75.0,11834967,11720794.0,11834901,11720719.0,9970,760.0,8698671.0,8697911.0
2022-10-25 00:00:00,제주특별자치도,1.0,1.0,590785,585153.0,590784,585152.0,9978,33.0,438589.0,438556.0
2022-10-25 00:00:00,경상남도,15.0,14.0,2882870,2853773.0,2882855,2853759.0,9977,108.0,2144350.0,2144242.0
2022-10-25 00:00:00,경상북도,13.0,12.0,2293279,2269614.0,2293266,2269602.0,9976,86.0,1726458.0,1726372.0
2022-10-25 00:00:00,전라남도,4.0,4.0,1654920,1640605.0,1654916,1640601.0,9975,38.0,1364319.0,1364281.0
2022-10-25 00:00:00,전라북도,10.0,5.0,1593737,1580862.0,1593727,1580857.0,9974,39.0,1285212.0,1285173.0
2022-10-25 00:00:00,충청남도,5.0,3.0,1900861,1883442.0,1900856,1883439.0,9973,60.0,1478143.0,1478083.0
2022-10-25 00:00:00,충청북도,4.0,6.0,1430399,1417936.0,1430395,1417930.0,9972,49.0,1107721.0,1107672.0
2022-10-25 00:00:00,강원도,7.0,5.0,1351328,1340098.0,1351321,1340093.0,9971,43.0,1064106.0,1064063.0
2022-10-24 00:00:00,세종특별자치시,0.0,0.0,300230,296515.0,300230,296515.0,9950,0.0,210745.0,210745.0
2022-10-24 00:00:00,울산광역시,0.0,0.0,968451,959185.0,968451,959185.0,9949,0.0,720255.0,720255.0
2022-10-24 00:00:00,광주광역시,0.0,0.0,1262291,1250845.0,1262291,1250845.0,9948,0.0,968781.0,968781.0
2022-10-24 00:00:00,인천광역시,1.0,0.0,2573119,2548926.0,2573118,2548926.0,9947,11.0,1912639.0,1912628.0
2022-10-24 00:00:00,대구광역시,0.0,0.0,2018725,1995920.0,2018725,1995920.0,9946,0.0,1404204.0,1404204.0
2022-10-24 00:00:00,부산광역시,0.0,0.0,2880026,2851443.0,2880026,2851443.0,9945,2.0,2138691.0,2138689.0
2022-10-24 00:00:00,서울특별시,0.0,1.0,8337286,8259518.0,8337286,8259517.0,9944,20.0,6069503.0,6069483.0
2022-10-24 00:00:00,전국,1.0,3.0,45118923,44688171.0,45118922,44688168.0,9943,57.0,33639831.0,33639774.0
2022-10-24 00:00:00,대전광역시,0.0,0.0,1245528,1233416.0,1245528,1233416.0,9951,0.0,908401.0,908401.0
2022-10-24 00:00:00,강원도,0.0,0.0,1351322,1340093.0,1351322,1340093.0,9952,0.0,1064061.0,1064061.0
2022-10-24 00:00:00,제주특별자치도,0.0,0.0,590784,585153.0,590784,585153.0,9960,0.0,438558.0,438558.0
2022-10-24 00:00:00,경상남도,0.0,0.0,2882894,2853799.0,2882894,2853799.0,9959,0.0,2144288.0,2144288.0
2022-10-24 00:00:00,경상북도,0.0,0.0,2293350,2269683.0,2293350,2269683.0,9958,1.0,1726438.0,1726437.0
2022-10-24 00:00:00,전라남도,0.0,0.0,1654929,1640611.0,1654929,1640611.0,9957,2.0,1364303.0,1364301.0
2022-10-24 00:00:00,전라북도,0.0,0.0,1593723,1580854.0,1593723,1580854.0,9956,0.0,1285172.0,1285172.0
2022-10-24 00:00:00,충청남도,0.0,0.0,1900846,1883431.0,1900846,1883431.0,9955,0.0,1478067.0,1478067.0
2022-10-24 00:00:00,충청북도,0.0,0.0,1430397,1417933.0,1430397,1417933.0,9954,0.0,1107678.0,1107678.0
2022-10-24 00:00:00,경기도,0.0,2.0,11835022,11720846.0,11835022,11720844.0,9953,21.0,8698047.0,8698026.0
2022-10-21 00:00:00,대전광역시,7.0,8.0,1245672,1233536.0,1245665,1233528.0,9932,62.0,908458.0,908396.0
2022-10-21 00:00:00,울산광역시,3.0,10.0,968528,959251.0,968525,959241.0,9931,31.0,720248.0,720217.0
2022-10-21 00:00:00,광주광역시,2.0,8.0,1262439,1250967.0,1262437,1250959.0,9930,33.0,968816.0,968783.0
2022-10-21 00:00:00,인천광역시,8.0,18.0,2572650,2548422.0,2572642,2548404.0,9929,108.0,1911955.0,1911847.0
2022-10-21 00:00:00,대구광역시,12.0,9.0,2018966,1996148.0,2018954,1996139.0,9928,70.0,1404222.0,1404152.0
2022-10-21 00:00:00,부산광역시,7.0,19.0,2880095,2851495.0,2880088,2851476.0,9927,150.0,2138418.0,2138268.0
2022-10-21 00:00:00,서울특별시,32.0,47.0,8338515,8260664.0,8338483,8260617.0,9926,552.0,6069099.0,6068547.0
2022-10-21 00:00:00,전국,176.0,284.0,45118251,44686981.0,45118075,44686697.0,9925,1958.0,33634493.0,33632535.0
2022-10-21 00:00:00,세종특별자치시,1.0,4.0,300108,296389.0,300107,296385.0,9933,12.0,210638.0,210626.0
2022-10-21 00:00:00,경기도,50.0,75.0,11834110,11719769.0,11834060,11719694.0,9934,563.0,8695870.0,8695307.0
2022-10-21 00:00:00,제주특별자치도,2.0,5.0,590769,585128.0,590767,585123.0,9942,17.0,438492.0,438475.0
2022-10-21 00:00:00,경상남도,8.0,14.0,2882891,2853751.0,2882883,2853737.0,9941,83.0,2144047.0,2143964.0
2022-10-21 00:00:00,경상북도,9.0,14.0,2293170,2269486.0,2293161,2269472.0,9940,74.0,1726111.0,1726037.0
2022-10-21 00:00:00,전라남도,12.0,18.0,1654725,1640386.0,1654713,1640368.0,9939,26.0,1364062.0,1364036.0
2022-10-21 00:00:00,전라북도,6.0,3.0,1593684,1580795.0,1593678,1580792.0,9938,22.0,1285070.0,1285048.0
2022-10-21 00:00:00,충청남도,9.0,14.0,1900517,1883078.0,1900508,1883064.0,9937,49.0,1477683.0,1477634.0
2022-10-21 00:00:00,충청북도,2.0,9.0,1430297,1417824.0,1430295,1417815.0,9936,43.0,1107480.0,1107437.0
2022-10-21 00:00:00,강원도,6.0,9.0,1351115,1339892.0,1351109,1339883.0,9935,63.0,1063824.0,1063761.0
2022-10-20 00:00:00,대전광역시,5.0,12.0,1245707,1233570.0,1245702,1233558.0,9914,104.0,908429.0,908325.0
2022-10-20 00:00:00,광주광역시,3.0,13.0,1262461,1250983.0,1262458,1250970.0,9913,33.0,968808.0,968775.0
2022-10-20 00:00:00,울산광역시,4.0,5.0,968558,959275.0,968554,959270.0,9912,40.0,720252.0,720212.0
2022-10-20 00:00:00,대구광역시,6.0,11.0,2018983,1996169.0,2018977,1996158.0,9911,62.0,1404149.0,1404087.0
2022-10-20 00:00:00,인천광역시,5.0,21.0,2572581,2548340.0,2572576,2548319.0,9910,110.0,1911778.0,1911668.0
2022-10-20 00:00:00,부산광역시,11.0,18.0,2880065,2851453.0,2880054,2851435.0,9909,136.0,2138254.0,2138118.0
2022-10-20 00:00:00,서울특별시,39.0,51.0,8338846,8260980.0,8338807,8260929.0,9908,486.0,6068784.0,6068298.0
2022-10-20 00:00:00,전국,197.0,320.0,45117979,44686587.0,45117782,44686267.0,9907,1855.0,33632377.0,33630522.0
2022-10-20 00:00:00,세종특별자치시,4.0,4.0,300083,296362.0,300079,296358.0,9915,13.0,210597.0,210584.0
2022-10-20 00:00:00,경기도,51.0,87.0,11833684,11719305.0,11833633,11719218.0,9916,496.0,8694978.0,8694482.0
2022-10-20 00:00:00,제주특별자치도,2.0,6.0,590730,585086.0,590728,585080.0,9924,16.0,438444.0,438428.0
2022-10-20 00:00:00,경상남도,6.0,24.0,2882925,2853783.0,2882919,2853759.0,9923,93.0,2144016.0,2143923.0
2022-10-20 00:00:00,경상북도,10.0,14.0,2293220,2269531.0,2293210,2269517.0,9922,57.0,1726091.0,1726034.0
2022-10-20 00:00:00,전라남도,13.0,10.0,1654763,1640414.0,1654750,1640404.0,9921,30.0,1364062.0,1364032.0
2022-10-20 00:00:00,전라북도,10.0,15.0,1593752,1580863.0,1593742,1580848.0,9920,35.0,1285095.0,1285060.0
2022-10-20 00:00:00,충청남도,14.0,7.0,1900231,1882792.0,1900217,1882785.0,9919,50.0,1477447.0,1477397.0
2022-10-20 00:00:00,충청북도,10.0,12.0,1430225,1417745.0,1430215,1417733.0,9918,44.0,1107385.0,1107341.0
2022-10-20 00:00:00,강원도,4.0,10.0,1351165,1339936.0,1351161,1339926.0,9917,50.0,1063808.0,1063758.0
2022-10-19 00:00:00,대전광역시,1.0,2.0,1246010,1233866.0,1246009,1233864.0,9895,61.0,908587.0,908526.0
2022-10-19 00:00:00,광주광역시,3.0,8.0,1262504,1251014.0,1262501,1251006.0,9894,37.0,968813.0,968776.0
2022-10-19 00:00:00,인천광역시,3.0,12.0,2572458,2548204.0,2572455,2548192.0,9893,104.0,1911596.0,1911492.0
2022-10-19 00:00:00,대구광역시,8.0,11.0,2019078,1996255.0,2019070,1996244.0,9892,61.0,1404178.0,1404117.0
2022-10-19 00:00:00,부산광역시,14.0,14.0,2880110,2851489.0,2880096,2851475.0,9891,150.0,2138160.0,2138010.0
2022-10-19 00:00:00,서울특별시,45.0,43.0,8339139,8261246.0,8339094,8261203.0,9890,559.0,6068525.0,6067966.0
2022-10-19 00:00:00,전국,187.0,262.0,45117658,44686140.0,45117471,44685878.0,9889,1855.0,33630395.0,33628540.0
2022-10-19 00:00:00,제주특별자치도,2.0,4.0,590722,585074.0,590720,585070.0,9906,27.0,438411.0,438384.0
2022-10-19 00:00:00,울산광역시,1.0,3.0,968586,959304.0,968585,959301.0,9896,31.0,720241.0,720210.0
2022-10-19 00:00:00,세종특별자치시,1.0,2.0,299098,295380.0,299097,295378.0,9897,9.0,209741.0,209732.0
2022-10-19 00:00:00,경기도,49.0,74.0,11833593,11719186.0,11833544,11719112.0,9898,495.0,8694549.0,8694054.0
2022-10-19 00:00:00,경상남도,16.0,18.0,2882975,2853816.0,2882959,2853798.0,9905,87.0,2143951.0,2143864.0
2022-10-19 00:00:00,경상북도,9.0,12.0,2293193,2269499.0,2293184,2269487.0,9904,50.0,1726026.0,1725976.0
2022-10-19 00:00:00,전라남도,7.0,17.0,1654725,1640376.0,1654718,1640359.0,9903,16.0,1364003.0,1363987.0
2022-10-19 00:00:00,전라북도,7.0,16.0,1593743,1580853.0,1593736,1580837.0,9902,36.0,1285057.0,1285021.0
2022-10-19 00:00:00,충청남도,8.0,4.0,1900277,1882846.0,1900269,1882842.0,9901,43.0,1477420.0,1477377.0
2022-10-19 00:00:00,충청북도,6.0,12.0,1430300,1417819.0,1430294,1417807.0,9900,47.0,1107405.0,1107358.0
2022-10-19 00:00:00,강원도,7.0,10.0,1351147,1339913.0,1351140,1339903.0,9899,42.0,1063732.0,1063690.0
2022-10-18 00:00:00,광주광역시,2.0,18.0,1262546,1251049.0,1262544,1251031.0,9878,49.0,968820.0,968771.0
2022-10-18 00:00:00,울산광역시,3.0,5.0,968596,959311.0,968593,959306.0,9877,46.0,720230.0,720184.0
2022-10-18 00:00:00,대전광역시,2.0,7.0,1246090,1233945.0,1246088,1233938.0,9876,43.0,908601.0,908558.0
2022-10-18 00:00:00,인천광역시,7.0,19.0,2572415,2548153.0,2572408,2548134.0,9875,130.0,1911454.0,1911324.0
2022-10-18 00:00:00,대구광역시,6.0,10.0,2019171,1996345.0,2019165,1996335.0,9874,76.0,1404191.0,1404115.0
2022-10-18 00:00:00,부산광역시,17.0,18.0,2880129,2851509.0,2880112,2851491.0,9873,178.0,2138007.0,2137829.0
2022-10-18 00:00:00,서울특별시,36.0,64.0,8339301,8261411.0,8339265,8261347.0,9872,573.0,6068104.0,6067531.0
2022-10-18 00:00:00,전국,168.0,303.0,45117391,44685795.0,45117223,44685492.0,9871,2182.0,33628376.0,33626194.0
2022-10-18 00:00:00,경기도,38.0,82.0,11833267,11718838.0,11833229,11718756.0,9879,672.0,8693851.0,8693179.0
2022-10-18 00:00:00,세종특별자치시,3.0,1.0,299045,295328.0,299042,295327.0,9880,8.0,209693.0,209685.0
2022-10-18 00:00:00,제주특별자치도,4.0,1.0,590697,585047.0,590693,585046.0,9888,24.0,438368.0,438344.0
2022-10-18 00:00:00,경상남도,15.0,15.0,2883002,2853841.0,2882987,2853826.0,9887,95.0,2143897.0,2143802.0
2022-10-18 00:00:00,경상북도,4.0,10.0,2293171,2269471.0,2293167,2269461.0,9886,77.0,1725951.0,1725874.0
2022-10-18 00:00:00,전라남도,6.0,10.0,1654680,1640319.0,1654674,1640309.0,9885,37.0,1363936.0,1363899.0
2022-10-18 00:00:00,전라북도,5.0,10.0,1593728,1580829.0,1593723,1580819.0,9884,35.0,1285002.0,1284967.0
2022-10-18 00:00:00,충청남도,9.0,16.0,1900243,1882812.0,1900234,1882796.0,9883,45.0,1477325.0,1477280.0
2022-10-18 00:00:00,충청북도,8.0,9.0,1430247,1417764.0,1430239,1417755.0,9882,39.0,1107319.0,1107280.0
2022-10-18 00:00:00,강원도,3.0,8.0,1351063,1339823.0,1351060,1339815.0,9881,55.0,1063627.0,1063572.0
2022-10-17 00:00:00,대전광역시,0.0,0.0,1246084,1233935.0,1246084,1233935.0,9860,0.0,908544.0,908544.0
2022-10-17 00:00:00,울산광역시,0.0,0.0,968820,959531.0,968820,959531.0,9859,0.0,720396.0,720396.0
2022-10-17 00:00:00,광주광역시,0.0,0.0,1262634,1251122.0,1262634,1251122.0,9858,0.0,968818.0,968818.0
2022-10-17 00:00:00,인천광역시,0.0,0.0,2572121,2547849.0,2572121,2547849.0,9857,2.0,1911116.0,1911114.0
2022-10-17 00:00:00,대구광역시,0.0,0.0,2019187,1996361.0,2019187,1996361.0,9856,0.0,1404137.0,1404137.0
2022-10-17 00:00:00,강원도,0.0,0.0,1351036,1339791.0,1351036,1339791.0,9862,1.0,1063564.0,1063563.0
2022-10-17 00:00:00,서울특별시,0.0,3.0,8339705,8261777.0,8339705,8261774.0,9854,18.0,6067840.0,6067822.0
2022-10-17 00:00:00,전국,3.0,12.0,45117124,44685390.0,45117121,44685378.0,9853,33.0,33626104.0,33626071.0
2022-10-17 00:00:00,부산광역시,1.0,1.0,2879997,2851377.0,2879996,2851376.0,9855,5.0,2137729.0,2137724.0
2022-10-17 00:00:00,경기도,1.0,5.0,11832963,11718481.0,11832962,11718476.0,9861,4.0,8692935.0,8692931.0
2022-10-17 00:00:00,세종특별자치시,0.0,0.0,298966,295252.0,298966,295252.0,9863,0.0,209627.0,209627.0
2022-10-17 00:00:00,제주특별자치도,0.0,0.0,590667,585022.0,590667,585022.0,9870,0.0,438326.0,438326.0
2022-10-17 00:00:00,경상남도,0.0,0.0,2883112,2853954.0,2883112,2853954.0,9869,1.0,2143896.0,2143895.0
2022-10-17 00:00:00,경상북도,0.0,0.0,2293218,2269508.0,2293218,2269508.0,9868,0.0,1725905.0,1725905.0
2022-10-17 00:00:00,전라남도,0.0,0.0,1654593,1640230.0,1654593,1640230.0,9867,1.0,1363849.0,1363848.0
2022-10-17 00:00:00,전라북도,1.0,3.0,1593738,1580831.0,1593737,1580828.0,9866,1.0,1284973.0,1284972.0
2022-10-17 00:00:00,충청남도,0.0,0.0,1900081,1882651.0,1900081,1882651.0,9865,0.0,1477211.0,1477211.0
2022-10-17 00:00:00,충청북도,0.0,0.0,1430202,1417718.0,1430202,1417718.0,9864,0.0,1107238.0,1107238.0
2022-10-14 00:00:00,울산광역시,7.0,8.0,968476,959172.0,968469,959164.0,9842,45.0,720016.0,719971.0
2022-10-14 00:00:00,광주광역시,3.0,5.0,1262537,1251011.0,1262534,1251006.0,9841,30.0,968653.0,968623.0
2022-10-14 00:00:00,대구광역시,8.0,10.0,2019226,1996371.0,2019218,1996361.0,9839,56.0,1404012.0,1403956.0
2022-10-14 00:00:00,인천광역시,8.0,15.0,2572033,2547710.0,2572025,2547695.0,9838,113.0,1910780.0,1910667.0
2022-10-14 00:00:00,부산광역시,9.0,32.0,2880106,2851454.0,2880097,2851422.0,9837,157.0,2137518.0,2137361.0
2022-10-14 00:00:00,서울특별시,31.0,67.0,8339977,8261946.0,8339946,8261879.0,9836,540.0,6066915.0,6066375.0
2022-10-14 00:00:00,전국,183.0,334.0,45116490,44684036.0,45116307,44683702.0,9835,1860.0,33621488.0,33619628.0
2022-10-14 00:00:00,대전광역시,4.0,10.0,1246077,1233910.0,1246073,1233900.0,9840,37.0,908427.0,908390.0
2022-10-14 00:00:00,경기도,48.0,88.0,11832353,11717635.0,11832305,11717547.0,9843,519.0,8691209.0,8690690.0
2022-10-14 00:00:00,강원도,7.0,5.0,1350937,1339667.0,1350930,1339662.0,9844,42.0,1063416.0,1063374.0
2022-10-14 00:00:00,제주특별자치도,2.0,4.0,590679,585020.0,590677,585016.0,9852,21.0,438289.0,438268.0
2022-10-14 00:00:00,경상남도,11.0,23.0,2883224,2854031.0,2883213,2854008.0,9851,92.0,2143824.0,2143732.0
2022-10-14 00:00:00,경상북도,10.0,17.0,2293326,2269589.0,2293316,2269572.0,9850,73.0,1725849.0,1725776.0
2022-10-14 00:00:00,전라남도,6.0,12.0,1654698,1640302.0,1654692,1640290.0,9849,31.0,1363891.0,1363860.0
2022-10-14 00:00:00,전라북도,9.0,9.0,1593751,1580812.0,1593742,1580803.0,9848,28.0,1284933.0,1284905.0
2022-10-14 00:00:00,충청남도,9.0,17.0,1900034,1882573.0,1900025,1882556.0,9847,41.0,1477069.0,1477028.0
2022-10-14 00:00:00,충청북도,11.0,12.0,1430135,1417628.0,1430124,1417616.0,9846,27.0,1107106.0,1107079.0
2022-10-14 00:00:00,세종특별자치시,0.0,0.0,298921,295205.0,298921,295205.0,9845,8.0,209581.0,209573.0
2022-10-13 00:00:00,대전광역시,6.0,4.0,1246069,1233901.0,1246063,1233897.0,9825,37.0,908402.0,908365.0
2022-10-13 00:00:00,세종특별자치시,0.0,5.0,298883,295167.0,298883,295162.0,9824,10.0,209537.0,209527.0
2022-10-13 00:00:00,울산광역시,3.0,4.0,968517,959212.0,968514,959208.0,9823,49.0,720008.0,719959.0
2022-10-13 00:00:00,인천광역시,10.0,21.0,2571794,2547472.0,2571784,2547451.0,9822,90.0,1910504.0,1910414.0
2022-10-13 00:00:00,광주광역시,5.0,8.0,1262485,1250959.0,1262480,1250951.0,9821,26.0,968589.0,968563.0
2022-10-13 00:00:00,대구광역시,11.0,15.0,2019257,1996399.0,2019246,1996384.0,9820,79.0,1403996.0,1403917.0
2022-10-13 00:00:00,부산광역시,13.0,26.0,2880019,2851345.0,2880006,2851319.0,9819,171.0,2137292.0,2137121.0
2022-10-13 00:00:00,경기도,54.0,73.0,11832218,11717465.0,11832164,11717392.0,9826,495.0,8690611.0,8690116.0
2022-10-13 00:00:00,강원도,4.0,14.0,1350952,1339683.0,1350948,1339669.0,9827,48.0,1063381.0,1063333.0
2022-10-13 00:00:00,충청북도,3.0,9.0,1430123,1417613.0,1430120,1417604.0,9828,31.0,1107090.0,1107059.0
2022-10-13 00:00:00,충청남도,7.0,12.0,1899964,1882488.0,1899957,1882476.0,9829,59.0,1476962.0,1476903.0
2022-10-13 00:00:00,전라남도,8.0,17.0,1654762,1640358.0,1654754,1640341.0,9831,41.0,1363919.0,1363878.0
2022-10-13 00:00:00,경상북도,11.0,20.0,2293363,2269622.0,2293352,2269602.0,9832,82.0,1725797.0,1725715.0
2022-10-13 00:00:00,경상남도,8.0,20.0,2883289,2854083.0,2883281,2854063.0,9833,70.0,2143788.0,2143718.0
2022-10-13 00:00:00,제주특별자치도,0.0,4.0,590631,584967.0,590631,584963.0,9834,20.0,438220.0,438200.0
2022-10-13 00:00:00,서울특별시,29.0,46.0,8340098,8262024.0,8340069,8261978.0,9818,446.0,6066470.0,6066024.0
2022-10-13 00:00:00,전라북도,4.0,12.0,1593776,1580835.0,1593772,1580823.0,9830,42.0,1284915.0,1284873.0
2022-10-13 00:00:00,전국,176.0,310.0,45116200,44683593.0,45116024,44683283.0,9817,1796.0,33619481.0,33617685.0
2022-10-12 00:00:00,울산광역시,2.0,2.0,968460,959156.0,968458,959154.0,9806,40.0,719936.0,719896.0
2022-10-12 00:00:00,광주광역시,3.0,10.0,1262504,1250976.0,1262501,1250966.0,9805,43.0,968570.0,968527.0
2022-10-12 00:00:00,인천광역시,8.0,16.0,2571568,2547241.0,2571560,2547225.0,9804,129.0,1910247.0,1910118.0
2022-10-12 00:00:00,대전광역시,4.0,13.0,1246066,1233898.0,1246062,1233885.0,9803,38.0,908351.0,908313.0
2022-10-12 00:00:00,대구광역시,6.0,17.0,2019272,1996407.0,2019266,1996390.0,9802,80.0,1403953.0,1403873.0
2022-10-12 00:00:00,부산광역시,14.0,14.0,2880085,2851399.0,2880071,2851385.0,9801,152.0,2137193.0,2137041.0
2022-10-12 00:00:00,서울특별시,25.0,59.0,8340612,8262506.0,8340587,8262447.0,9800,488.0,6066423.0,6065935.0
2022-10-12 00:00:00,전국,150.0,322.0,45115945,44683183.0,45115795,44682861.0,9799,1867.0,33617485.0,33615618.0
2022-10-12 00:00:00,경기도,37.0,86.0,11831838,11717057.0,11831801,11716971.0,9807,526.0,8689823.0,8689297.0
2022-10-12 00:00:00,강원도,5.0,19.0,1350889,1339609.0,1350884,1339590.0,9808,26.0,1063259.0,1063233.0
2022-10-12 00:00:00,제주특별자치도,5.0,4.0,590580,584914.0,590575,584910.0,9816,22.0,438169.0,438147.0
2022-10-12 00:00:00,경상남도,7.0,16.0,2883333,2854113.0,2883326,2854097.0,9815,107.0,2143733.0,2143626.0
2022-10-12 00:00:00,경상북도,18.0,12.0,2293300,2269550.0,2293282,2269538.0,9814,56.0,1725652.0,1725596.0
2022-10-12 00:00:00,전라남도,3.0,17.0,1654742,1640325.0,1654739,1640308.0,9813,32.0,1363860.0,1363828.0
2022-10-12 00:00:00,전라북도,7.0,11.0,1593760,1580810.0,1593753,1580799.0,9812,36.0,1284861.0,1284825.0
2022-10-12 00:00:00,충청남도,5.0,10.0,1899924,1882450.0,1899919,1882440.0,9811,54.0,1476873.0,1476819.0
2022-10-12 00:00:00,충청북도,1.0,15.0,1430127,1417608.0,1430126,1417593.0,9810,31.0,1107050.0,1107019.0
2022-10-12 00:00:00,세종특별자치시,0.0,1.0,298885,295164.0,298885,295163.0,9809,7.0,209532.0,209525.0
2022-10-11 00:00:00,대전광역시,0.0,1.0,1245993,1233813.0,1245993,1233812.0,9788,8.0,908247.0,908239.0
2022-10-11 00:00:00,광주광역시,0.0,0.0,1262485,1250951.0,1262485,1250951.0,9787,5.0,968514.0,968509.0
2022-10-11 00:00:00,울산광역시,0.0,1.0,968455,959151.0,968455,959150.0,9786,8.0,719883.0,719875.0
2022-10-11 00:00:00,인천광역시,2.0,5.0,2571589,2547250.0,2571587,2547245.0,9785,39.0,1910168.0,1910129.0
2022-10-11 00:00:00,대구광역시,1.0,1.0,2019192,1996319.0,2019191,1996318.0,9784,11.0,1403795.0,1403784.0
2022-10-11 00:00:00,부산광역시,5.0,4.0,2880049,2851365.0,2880044,2851361.0,9783,36.0,2137023.0,2136987.0
2022-10-11 00:00:00,서울특별시,6.0,13.0,8340201,8262054.0,8340195,8262041.0,9782,108.0,6065512.0,6065404.0
2022-10-11 00:00:00,전국,39.0,57.0,45115681,44682740.0,45115642,44682683.0,9781,383.0,33615483.0,33615100.0
2022-10-11 00:00:00,세종특별자치시,0.0,0.0,298898,295179.0,298898,295179.0,9789,6.0,209547.0,209541.0
2022-10-11 00:00:00,경기도,15.0,18.0,11831933,11717109.0,11831918,11717091.0,9790,115.0,8689436.0,8689321.0
2022-10-11 00:00:00,제주특별자치도,0.0,1.0,590587,584920.0,590587,584919.0,9798,1.0,438156.0,438155.0
2022-10-11 00:00:00,경상남도,4.0,1.0,2883390,2854161.0,2883386,2854160.0,9797,10.0,2143685.0,2143675.0
2022-10-11 00:00:00,경상북도,0.0,0.0,2293380,2269633.0,2293380,2269633.0,9796,10.0,1725693.0,1725683.0
2022-10-11 00:00:00,전라남도,0.0,6.0,1654760,1640329.0,1654760,1640323.0,9795,2.0,1363856.0,1363854.0
2022-10-11 00:00:00,전라북도,2.0,3.0,1593782,1580829.0,1593780,1580826.0,9794,5.0,1284847.0,1284842.0
2022-10-11 00:00:00,충청남도,2.0,2.0,1899969,1882484.0,1899967,1882482.0,9793,6.0,1476859.0,1476853.0
2022-10-11 00:00:00,충청북도,0.0,1.0,1430093,1417562.0,1430093,1417561.0,9792,8.0,1106995.0,1106987.0
2022-10-11 00:00:00,강원도,2.0,0.0,1350925,1339631.0,1350923,1339631.0,9791,5.0,1063267.0,1063262.0
2022-10-07 00:00:00,울산광역시,4.0,13.0,968550,959242.0,968546,959229.0,9770,30.0,719892.0,719862.0
2022-10-07 00:00:00,대전광역시,4.0,12.0,1246071,1233866.0,1246067,1233854.0,9769,51.0,908214.0,908163.0
2022-10-07 00:00:00,광주광역시,2.0,9.0,1262606,1251046.0,1262604,1251037.0,9768,39.0,968543.0,968504.0
2022-10-07 00:00:00,인천광역시,9.0,9.0,2571370,2546992.0,2571361,2546983.0,9767,79.0,1909676.0,1909597.0
2022-10-07 00:00:00,대구광역시,10.0,15.0,2019256,1996362.0,2019246,1996347.0,9766,67.0,1403683.0,1403616.0
2022-10-07 00:00:00,부산광역시,29.0,36.0,2879940,2851222.0,2879911,2851186.0,9765,160.0,2136585.0,2136425.0
2022-10-07 00:00:00,서울특별시,31.0,72.0,8340995,8262726.0,8340964,8262654.0,9764,426.0,6064823.0,6064397.0
2022-10-07 00:00:00,전국,199.0,368.0,45115032,44681456.0,45114833,44681088.0,9763,1730.0,33610587.0,33608857.0
2022-10-07 00:00:00,경기도,44.0,85.0,11830878,11715879.0,11830834,11715794.0,9771,482.0,8687344.0,8686862.0
2022-10-07 00:00:00,강원도,7.0,12.0,1350621,1339319.0,1350614,1339307.0,9772,41.0,1062954.0,1062913.0
2022-10-07 00:00:00,경상북도,17.0,12.0,2293398,2269625.0,2293381,2269613.0,9778,71.0,1725589.0,1725518.0
2022-10-07 00:00:00,제주특별자치도,4.0,6.0,590570,584894.0,590566,584888.0,9780,20.0,438130.0,438110.0
2022-10-07 00:00:00,경상남도,13.0,20.0,2883581,2854340.0,2883568,2854320.0,9779,117.0,2143592.0,2143475.0
2022-10-07 00:00:00,전라남도,3.0,22.0,1654746,1640271.0,1654743,1640249.0,9777,28.0,1363778.0,1363750.0
2022-10-07 00:00:00,전라북도,5.0,10.0,1593842,1580862.0,1593837,1580852.0,9776,25.0,1284836.0,1284811.0
